visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him
V05591,C0154,Pallavi Mittal,45,9193168656,2026-01-05,2026-01-05 11:37:00,Momos,5,3,4.0,2
V05592,C0036,Anu Singh,41,9932385162,2026-01-05,2026-01-05 19:46:00,Veg Kabab,3,5,4.0,2
V05593,C0006,Jatin Singh,53,9822659936,2026-01-05,2026-01-05 14:18:00,Vegetable Chowmein,2,3,2.5,3
V05594,C0249,Vikram Sharma,58,9722233980,2026-01-05,2026-01-05 13:48:00,Mocktails,2,3,2.5,3
V05595,C0273,Aisha Bansal,32,9612605886,2026-01-05,2026-01-05 17:15:00,Soft Drinks,2,5,3.5,1
V05596,C0191,Raj Khan,41,9822164281,2026-01-05,2026-01-05 20:58:00,Veg Burger,5,5,5.0,5
V05597,C0144,Anu Singh,51,9547088629,2026-01-05,2026-01-05 17:32:00,Cold Coffee,1,3,2.0,2
V05598,C0018,Amit Yadav,63,9962457073,2026-01-05,2026-01-05 21:55:00,Momos,1,4,2.5,3
V05599,C0023,Ritika Singh,24,9511732981,2026-01-05,2026-01-05 20:36:00,Margherita Pizza,1,5,3.0,1
V05600,C0129,Suresh Singh,17,9609532442,2026-01-05,2026-01-05 11:35:00,Chicken Biryani,4,3,3.5,1
V05601,C0103,Meera Patel,30,9578858604,2026-01-05,2026-01-05 14:47:00,French Fries,3,1,2.0,1
V05602,C0224,Aisha Gupta,46,9358455870,2026-01-05,2026-01-05 11:46:00,Momos,4,2,3.0,2
V05603,C0247,Neha Patel,18,9365336088,2026-01-05,2026-01-05 19:49:00,Mixed Fruit Juice,2,4,3.0,2
V05604,C0119,Manish Mehta,55,9749019280,2026-01-05,2026-01-05 20:17:00,Pepperoni Pizza,2,4,3.0,1
V05605,C0144,Anu Singh,51,9547088629,2026-01-05,2026-01-05 14:19:00,Cold Coffee,3,2,2.5,2
V05606,C0089,Tanya Verma,29,9025254433,2026-01-05,2026-01-05 12:45:00,Paneer Roll,1,1,1.0,1
V05607,C0044,Pooja Chauhan,37,9005557503,2026-01-05,2026-01-05 11:22:00,Veg Kabab,4,2,3.0,2
V05608,C0336,Priya Verma,55,9670279259,2026-01-05,2026-01-05 17:54:00,Margherita Pizza,5,3,4.0,1
V05609,C0164,Vikram Yadav,17,9491124036,2026-01-05,2026-01-05 17:33:00,Veg Biryani,5,4,4.5,2
V05610,C0337,Arjun Chauhan,64,9744210269,2026-01-05,2026-01-05 17:04:00,Soft Drinks,2,4,3.0,1
V05611,C0028,Hemant Mittal,39,9605626441,2026-01-05,2026-01-05 11:37:00,Margherita Pizza,3,5,4.0,3
V05612,C0108,Rekha Yadav,49,9968728781,2026-01-05,2026-01-05 11:26:00,Paneer Roll,4,5,4.5,4
V05613,C0171,Tanya Mittal,54,9186656354,2026-01-05,2026-01-05 21:47:00,Veg Biryani,2,2,2.0,1
V05614,C0232,Tanya Singh,45,9295353529,2026-01-05,2026-01-05 19:23:00,Chicken Burger,1,4,2.5,3
V05615,C0497,Alisha Gupta,20,9822508522,2026-01-05,2026-01-05 20:46:00,Mocktails,5,3,4.0,2
V05616,C0038,Suresh Gupta,22,9912333101,2026-01-05,2026-01-05 14:05:00,Momos,5,5,5.0,1
V05617,C0212,Alisha Tyagi,40,9412331117,2026-01-05,2026-01-05 20:51:00,Chicken Roll,2,3,2.5,1
V05618,C0070,Jatin Mittal,23,9337874174,2026-01-05,2026-01-05 18:08:00,Margherita Pizza,3,5,4.0,1
V05619,C0014,Pallavi Tyagi,46,9424653348,2026-01-05,2026-01-05 13:36:00,Chicken Burger,1,3,2.0,5
V05620,C0153,Raj Yadav,40,9658861576,2026-01-05,2026-01-05 14:46:00,Margherita Pizza,2,1,1.5,1
V05621,C0058,Kritika Khan,20,9860276843,2026-01-05,2026-01-05 21:54:00,Chicken Roll,2,1,1.5,1
V05622,C0197,Shruti Varshney,17,9264450829,2026-01-05,2026-01-05 12:06:00,Pasta Alfredo,2,5,3.5,3
V05623,C0226,Priya Mehta,38,9434718474,2026-01-05,2026-01-05 21:26:00,Cold Coffee,4,1,2.5,2
V05624,C0036,Anu Singh,41,9932385162,2026-01-05,2026-01-05 21:14:00,Veg Kabab,3,5,4.0,2
V05625,C0129,Suresh Singh,17,9609532442,2026-01-05,2026-01-05 18:45:00,Chicken Biryani,1,2,1.5,2
V05626,C0181,Rekha Saini,25,9320923735,2026-01-05,2026-01-05 14:55:00,Cold Coffee,4,3,3.5,2
V05627,C0020,Tarun Yadav,17,9199347045,2026-01-05,2026-01-05 12:24:00,Veg Burger,4,4,4.0,1
V05628,C0154,Pallavi Mittal,45,9193168656,2026-01-05,2026-01-05 21:40:00,Momos,3,2,2.5,5
V05629,C0221,Anil Mehta,62,9852695215,2026-01-05,2026-01-05 14:32:00,Cold Coffee,2,2,2.0,1
V05630,C0246,Hemant Varshney,37,9179076460,2026-01-05,2026-01-05 19:31:00,Pepperoni Pizza,2,1,1.5,1
V05631,C0447,Anjali Singh,24,9496911670,2026-01-05,2026-01-05 21:18:00,Vegetable Chowmein,1,1,1.0,2
V05632,C0050,Hemant Chauhan,17,9459766221,2026-01-05,2026-01-05 20:58:00,Soft Drinks,3,2,2.5,3
V05633,C0087,Karan Agarwal,52,9432300818,2026-01-05,2026-01-05 13:04:00,Chicken Biryani,2,4,3.0,2
V05634,C0087,Karan Agarwal,52,9432300818,2026-01-05,2026-01-05 17:05:00,Cold Coffee,4,4,4.0,2
V05635,C0391,Divya Gupta,44,9040321579,2026-01-05,2026-01-05 12:22:00,Paneer Roll,5,5,5.0,2
V05636,C0065,Anjali Patel,22,9102839329,2026-01-05,2026-01-05 18:00:00,Mixed Fruit Juice,5,2,3.5,2
V05637,C0067,Arjun Tyagi,49,9561663453,2026-01-05,2026-01-05 11:57:00,Caesar Salad,4,1,2.5,1
V05638,C0218,Anu Saini,53,9743913229,2026-01-05,2026-01-05 13:48:00,Chicken Burger,1,3,2.0,3
V05639,C0101,Mohit Patel,50,9601594006,2026-01-05,2026-01-05 17:23:00,Vegetable Chowmein,2,5,3.5,3
V05640,C0187,Jatin Varshney,44,9957311581,2026-01-05,2026-01-05 17:10:00,Chocolate Shake,5,3,4.0,2
V05641,C0009,Rajat Gupta,24,9986503959,2026-01-05,2026-01-05 13:05:00,Chocolate Shake,3,2,2.5,1
V05642,C0079,Manish Mehta,41,9653856786,2026-01-05,2026-01-05 11:24:00,Cold Coffee,2,5,3.5,2
V05643,C0121,Nitin Tyagi,21,9263173399,2026-01-05,2026-01-05 11:47:00,Margherita Pizza,1,4,2.5,3
V05644,C0072,Alisha Sharma,33,9774895369,2026-01-05,2026-01-05 14:18:00,Vegetable Chowmein,3,2,2.5,2
V05645,C0078,Tanya Agarwal,38,9757824588,2026-01-05,2026-01-05 12:54:00,Cold Coffee,4,5,4.5,2
V05646,C0051,Sonam Verma,46,9372278958,2026-01-05,2026-01-05 11:17:00,Caesar Salad,2,1,1.5,3
V05647,C0090,Aisha Verma,51,9667488651,2026-01-05,2026-01-05 19:30:00,Spring Rolls,3,1,2.0,3
V05648,C0165,Suresh Khan,50,9574601481,2026-01-05,2026-01-05 11:53:00,Soft Drinks,3,2,2.5,2
V05649,C0190,Meera Sharma,65,9424745603,2026-01-05,2026-01-05 21:20:00,Mixed Fruit Juice,5,2,3.5,1
V05650,C0188,Kritika Yadav,37,9588242161,2026-01-05,2026-01-05 21:06:00,Veg Kabab,3,3,3.0,1
V05651,C0009,Rajat Gupta,24,9986503959,2026-01-05,2026-01-05 18:22:00,Chocolate Shake,2,3,2.5,1
V05652,C0162,Sunny Mehta,18,9474818843,2026-01-05,2026-01-05 14:08:00,Veg Biryani,4,2,3.0,2
V05653,C0241,Karan Mehta,60,9526280670,2026-01-05,2026-01-05 17:52:00,Chicken Burger,4,2,3.0,1
V05654,C0391,Divya Gupta,44,9040321579,2026-01-05,2026-01-05 11:06:00,Paneer Roll,1,4,2.5,1
V05655,C0246,Hemant Varshney,37,9179076460,2026-01-05,2026-01-05 12:57:00,Pepperoni Pizza,4,4,4.0,1
V05656,C0036,Anu Singh,41,9932385162,2026-01-05,2026-01-05 21:58:00,Momos,5,5,5.0,1
V05657,C0044,Pooja Chauhan,37,9005557503,2026-01-05,2026-01-05 17:01:00,Veg Kabab,5,1,3.0,2
V05658,C0017,Neha Patel,53,9463994718,2026-01-05,2026-01-05 20:34:00,Caesar Salad,3,3,3.0,1
V05659,C0094,Simran Mittal,56,9017769058,2026-01-05,2026-01-05 11:52:00,Mixed Fruit Juice,3,5,4.0,1
V05660,C0241,Karan Mehta,60,9526280670,2026-01-05,2026-01-05 18:05:00,Chicken Burger,5,4,4.5,2
V05661,C0123,Nitin Agarwal,43,9654597351,2026-01-05,2026-01-05 14:31:00,Veg Biryani,3,2,2.5,1
V05662,C0110,Manish Agarwal,37,9471122973,2026-01-05,2026-01-05 11:43:00,Momos,3,1,2.0,3
V05663,C0191,Raj Khan,41,9822164281,2026-01-05,2026-01-05 11:01:00,Veg Burger,1,4,2.5,1
V05664,C0069,Sonam Bansal,53,9185209208,2026-01-05,2026-01-05 21:54:00,Cold Coffee,1,2,1.5,1
V05665,C0189,Komal Mehta,47,9026750311,2026-01-05,2026-01-05 14:21:00,French Fries,2,3,2.5,2
V05666,C0178,Anjali Saini,48,9651941229,2026-01-05,2026-01-05 11:49:00,Momos,1,3,2.0,3
V05667,C0016,Anil Khan,22,9741615779,2026-01-05,2026-01-05 11:56:00,Pasta Alfredo,1,2,1.5,3
V05668,C0080,Raj Yadav,23,9443588056,2026-01-05,2026-01-05 21:56:00,Veg Biryani,1,1,1.0,2
V05669,C0028,Hemant Mittal,39,9605626441,2026-01-05,2026-01-05 18:09:00,Margherita Pizza,2,4,3.0,2
V05670,C0023,Ritika Singh,24,9511732981,2026-01-05,2026-01-05 11:34:00,Margherita Pizza,5,5,5.0,1
V05671,C0046,Nikhil Sharma,33,9830523274,2026-01-05,2026-01-05 11:30:00,Chicken Roll,5,1,3.0,4
V05672,C0201,Divya Varshney,45,9314795622,2026-01-05,2026-01-05 13:15:00,Chicken Roll,5,5,5.0,2
V05673,C0158,Pallavi Agarwal,59,9749963956,2026-01-05,2026-01-05 12:42:00,Veg Biryani,1,3,2.0,2
V05674,C0084,Kavita Mittal,28,9126044432,2026-01-05,2026-01-05 12:00:00,Veg Biryani,4,5,4.5,2
V05675,C0136,Amit Chauhan,35,9406724749,2026-01-05,2026-01-05 13:08:00,Soft Drinks,5,4,4.5,1
V05676,C0170,Rekha Yadav,63,9697062209,2026-01-05,2026-01-05 17:20:00,Margherita Pizza,1,2,1.5,3
V05677,C0083,Harsh Bansal,38,9077208472,2026-01-05,2026-01-05 17:17:00,Mocktails,5,1,3.0,1
V05678,C0074,Anjali Mehta,19,9034766775,2026-01-05,2026-01-05 20:24:00,Mocktails,2,5,3.5,3
V05679,C0244,Karan Yadav,39,9108191180,2026-01-05,2026-01-05 18:40:00,Chocolate Shake,3,1,2.0,3
V05680,C0070,Jatin Mittal,23,9337874174,2026-01-05,2026-01-05 13:39:00,Margherita Pizza,3,4,3.5,1
V05681,C0170,Rekha Yadav,63,9697062209,2026-01-05,2026-01-05 17:18:00,Margherita Pizza,5,1,3.0,2
V05682,C0243,Priya Tyagi,33,9805648248,2026-01-05,2026-01-05 19:24:00,French Fries,3,5,4.0,2
V05683,C0228,Priya Patel,41,9241060440,2026-01-05,2026-01-05 13:00:00,Veg Biryani,3,1,2.0,2
V05684,C0090,Aisha Verma,51,9667488651,2026-01-05,2026-01-05 20:53:00,Spring Rolls,5,4,4.5,4
V05685,C0466,Arjun Khan,33,9172362359,2026-01-05,2026-01-05 14:30:00,Chicken Roll,3,4,3.5,2
V05686,C0080,Raj Yadav,23,9443588056,2026-01-05,2026-01-05 20:28:00,Veg Biryani,3,2,2.5,1
V05687,C0024,Nitin Agarwal,60,9951874167,2026-01-05,2026-01-05 17:51:00,Cold Coffee,1,3,2.0,2
V05688,C0002,Anu Saini,21,9034345546,2026-01-05,2026-01-05 19:57:00,Chicken Burger,1,3,2.0,1
V05689,C0242,Divya Agarwal,27,9433261216,2026-01-05,2026-01-05 19:46:00,Chicken Biryani,2,3,2.5,3
V05690,C0213,Rohan Singh,64,9400849038,2026-01-05,2026-01-05 18:30:00,Pepperoni Pizza,3,3,3.0,2
V05691,C0024,Nitin Agarwal,60,9951874167,2026-01-05,2026-01-05 11:42:00,Cold Coffee,3,5,4.0,3
V05692,C0460,Ritika Tyagi,19,9855021070,2026-01-05,2026-01-05 20:57:00,Chocolate Shake,5,3,4.0,1
V05693,C0109,Meera Bansal,45,9767996109,2026-01-05,2026-01-05 11:39:00,Chicken Roll,3,3,3.0,1
V05694,C0280,Shruti Singh,51,9185496966,2026-01-05,2026-01-05 11:13:00,Soft Drinks,5,2,3.5,2
V05695,C0075,Kritika Agarwal,23,9771202649,2026-01-05,2026-01-05 17:41:00,Chicken Biryani,3,5,4.0,2
V05696,C0185,Rajat Chauhan,48,9984640204,2026-01-05,2026-01-05 11:24:00,Chocolate Shake,4,4,4.0,2
V05697,C0006,Jatin Singh,53,9822659936,2026-01-05,2026-01-05 21:36:00,Vegetable Chowmein,3,2,2.5,1
V05698,C0051,Sonam Verma,46,9372278958,2026-01-05,2026-01-05 11:54:00,Mocktails,1,2,1.5,2
V05699,C0410,Yogesh Patel,26,9741351175,2026-01-05,2026-01-05 21:54:00,Soft Drinks,3,4,3.5,1
V05700,C0410,Yogesh Patel,26,9741351175,2026-01-05,2026-01-05 17:30:00,Soft Drinks,1,5,3.0,3
V05701,C0021,Mohit Sharma,18,9892372448,2026-01-05,2026-01-05 17:09:00,Soft Drinks,3,3,3.0,4
V05702,C0113,Meera Saini,23,9845030820,2026-01-05,2026-01-05 14:57:00,Cold Coffee,5,4,4.5,2
V05703,C0105,Yogesh Chauhan,20,9925362296,2026-01-05,2026-01-05 12:56:00,Chicken Burger,1,3,2.0,1
V05704,C0173,Meera Mehta,40,9801995370,2026-01-05,2026-01-05 21:30:00,Mixed Fruit Juice,3,1,2.0,3
V05705,C0088,Simran Chauhan,33,9846067697,2026-01-05,2026-01-05 21:05:00,Pasta Alfredo,2,4,3.0,1
V05706,C0106,Karan Mittal,52,9332783665,2026-01-05,2026-01-05 14:26:00,Cold Coffee,1,3,2.0,3
V05707,C0236,Aisha Verma,44,9193758990,2026-01-05,2026-01-05 14:05:00,Paneer Roll,4,5,4.5,1
V05708,C0142,Shruti Tyagi,33,9849870384,2026-01-05,2026-01-05 12:28:00,Vegetable Chowmein,3,3,3.0,2
V05709,C0006,Jatin Singh,53,9822659936,2026-01-05,2026-01-05 12:55:00,Vegetable Chowmein,4,1,2.5,3
V05710,C0064,Tarun Khan,27,9628559216,2026-01-05,2026-01-05 13:08:00,Chicken Roll,2,1,1.5,2
V05711,C0162,Sunny Mehta,18,9474818843,2026-01-05,2026-01-05 20:58:00,Veg Biryani,5,1,3.0,1
V05712,C0381,Komal Varshney,16,9795535654,2026-01-05,2026-01-05 18:41:00,Spring Rolls,4,4,4.0,3
V05713,C0408,Kritika Tyagi,46,9872696667,2026-01-05,2026-01-05 17:40:00,Paneer Roll,1,1,1.0,1
V05714,C0099,Pallavi Saini,30,9864598697,2026-01-05,2026-01-05 20:02:00,Pepperoni Pizza,1,2,1.5,2
V05715,C0055,Nitin Mehta,57,9859753836,2026-01-05,2026-01-05 11:01:00,Pepperoni Pizza,4,2,3.0,2
V05716,C0267,Shruti Sharma,57,9007758010,2026-01-05,2026-01-05 14:22:00,Pepperoni Pizza,1,2,1.5,2
V05717,C0109,Meera Bansal,45,9767996109,2026-01-05,2026-01-05 20:13:00,Chicken Roll,2,3,2.5,1
V05718,C0247,Neha Patel,18,9365336088,2026-01-05,2026-01-05 17:18:00,Mixed Fruit Juice,1,3,2.0,2
V05719,C0238,Kavita Yadav,20,9546254300,2026-01-05,2026-01-05 18:16:00,Paneer Roll,3,1,2.0,1
V05720,C0176,Vikram Patel,63,9731078366,2026-01-05,2026-01-05 21:23:00,Mixed Fruit Juice,1,1,1.0,3
V05721,C0033,Nikhil Mehta,44,9095303539,2026-01-05,2026-01-05 19:36:00,Pasta Alfredo,5,3,4.0,1
V05722,C0480,Shruti Khan,30,9403056923,2026-01-05,2026-01-05 14:23:00,Cold Coffee,3,4,3.5,2
V05723,C0082,Suresh Varshney,28,9592624783,2026-01-05,2026-01-05 14:26:00,Veg Burger,3,1,2.0,1
V05724,C0038,Suresh Gupta,22,9912333101,2026-01-05,2026-01-05 21:10:00,Momos,2,1,1.5,2
V05725,C0224,Aisha Gupta,46,9358455870,2026-01-05,2026-01-05 14:53:00,Momos,5,4,4.5,2
V05726,C0064,Tarun Khan,27,9628559216,2026-01-05,2026-01-05 12:43:00,Chicken Roll,1,4,2.5,1
V05727,C0311,Tanya Gupta,61,9851347103,2026-01-05,2026-01-05 17:35:00,Pepperoni Pizza,3,2,2.5,2
V05728,C0241,Karan Mehta,60,9526280670,2026-01-05,2026-01-05 21:45:00,Chicken Burger,4,5,4.5,3
V05729,C0014,Pallavi Tyagi,46,9424653348,2026-01-05,2026-01-05 19:58:00,Chicken Burger,3,1,2.0,4
V05730,C0084,Kavita Mittal,28,9126044432,2026-01-05,2026-01-05 11:04:00,French Fries,3,4,3.5,2
V05731,C0150,Yogesh Varshney,56,9671942309,2026-01-05,2026-01-05 11:38:00,Momos,2,1,1.5,2
V05732,C0039,Harsh Mehta,63,9586638892,2026-01-05,2026-01-05 17:16:00,Paneer Roll,2,2,2.0,1
V05733,C0111,Rekha Bansal,53,9022139920,2026-01-05,2026-01-05 17:40:00,Vegetable Chowmein,4,4,4.0,4
V05734,C0210,Rohan Mittal,52,9847794293,2026-01-05,2026-01-05 18:48:00,Vegetable Chowmein,4,2,3.0,1
V05735,C0039,Harsh Mehta,63,9586638892,2026-01-05,2026-01-05 12:10:00,Paneer Roll,1,2,1.5,4
V05736,C0143,Neha Singh,23,9954148868,2026-01-05,2026-01-05 13:31:00,Cold Coffee,1,2,1.5,1
V05737,C0069,Sonam Bansal,53,9185209208,2026-01-05,2026-01-05 20:22:00,Cold Coffee,1,5,3.0,2
V05738,C0450,Aisha Chauhan,36,9515259313,2026-01-05,2026-01-05 11:52:00,Spring Rolls,3,3,3.0,2
V05739,C0388,Rajat Bansal,58,9649085861,2026-01-05,2026-01-05 11:56:00,Cold Coffee,5,5,5.0,1
V05740,C0076,Kritika Tyagi,50,9870360470,2026-01-05,2026-01-05 17:57:00,Momos,3,2,2.5,2
V05741,C0413,Arjun Patel,25,9284307185,2026-01-05,2026-01-05 18:44:00,Vegetable Chowmein,5,2,3.5,2
V05742,C0093,Sunny Mehta,19,9389260599,2026-01-05,2026-01-05 17:18:00,Soft Drinks,5,2,3.5,1
V05743,C0016,Anil Khan,22,9741615779,2026-01-05,2026-01-05 20:32:00,Pasta Alfredo,5,5,5.0,2
V05744,C0344,Harsh Singh,60,9138061075,2026-01-05,2026-01-05 14:12:00,Momos,1,5,3.0,1
V05745,C0108,Rekha Yadav,49,9968728781,2026-01-05,2026-01-05 12:36:00,Paneer Roll,4,2,3.0,2
V05746,C0110,Manish Agarwal,37,9471122973,2026-01-05,2026-01-05 12:43:00,Momos,1,4,2.5,2
V05747,C0102,Tanya Patel,59,9851433854,2026-01-05,2026-01-05 19:07:00,Soft Drinks,4,4,4.0,2
V05748,C0095,Yogesh Sharma,65,9901997308,2026-01-05,2026-01-05 11:29:00,French Fries,4,4,4.0,2
V05749,C0221,Anil Mehta,62,9852695215,2026-01-05,2026-01-05 18:20:00,Cold Coffee,1,1,1.0,2
V05750,C0188,Kritika Yadav,37,9588242161,2026-01-05,2026-01-05 11:21:00,Veg Kabab,1,2,1.5,4
V05751,C0025,Alisha Bansal,18,9436748253,2026-01-05,2026-01-05 14:41:00,Chocolate Shake,2,2,2.0,1
V05752,C0249,Vikram Sharma,58,9722233980,2026-01-05,2026-01-05 18:10:00,Cold Coffee,1,2,1.5,2
V05753,C0014,Pallavi Tyagi,46,9424653348,2026-01-05,2026-01-05 13:28:00,Chicken Burger,4,3,3.5,4
V05754,C0125,Deepak Bansal,53,9897052504,2026-01-05,2026-01-05 17:25:00,Chicken Biryani,3,3,3.0,1
V05755,C0100,Aisha Sharma,25,9129304340,2026-01-05,2026-01-05 14:46:00,Mixed Fruit Juice,2,5,3.5,1
V05756,C0175,Sakshi Sharma,35,9544200071,2026-01-05,2026-01-05 11:11:00,Vegetable Chowmein,2,2,2.0,4
V05757,C0015,Tarun Mehta,61,9849695800,2026-01-05,2026-01-05 13:16:00,Margherita Pizza,5,2,3.5,5
V05758,C0179,Ritika Yadav,55,9195647824,2026-01-05,2026-01-05 18:26:00,Mixed Fruit Juice,4,3,3.5,3
V05759,C0179,Ritika Yadav,55,9195647824,2026-01-05,2026-01-05 14:25:00,Mixed Fruit Juice,5,2,3.5,4
V05760,C0455,Alisha Singh,59,9645683312,2026-01-05,2026-01-05 17:36:00,Soft Drinks,4,1,2.5,1
V05761,C0261,Anjali Saini,42,9019469220,2026-01-05,2026-01-05 17:21:00,French Fries,4,4,4.0,2
V05762,C0008,Arjun Tyagi,60,9600804883,2026-01-05,2026-01-05 18:08:00,Pasta Alfredo,4,5,4.5,1
V05763,C0152,Sakshi Mehta,33,9726954195,2026-01-05,2026-01-05 19:09:00,Veg Burger,2,3,2.5,2
V05764,C0213,Rohan Singh,64,9400849038,2026-01-05,2026-01-05 13:52:00,Pepperoni Pizza,5,3,4.0,3
V05765,C0045,Deepak Gupta,56,9154800500,2026-01-05,2026-01-05 14:59:00,Soft Drinks,1,2,1.5,2
V05766,C0094,Simran Mittal,56,9017769058,2026-01-05,2026-01-05 19:16:00,Mixed Fruit Juice,1,4,2.5,1
V05767,C0178,Anjali Saini,48,9651941229,2026-01-05,2026-01-05 17:31:00,Momos,3,5,4.0,2
V05768,C0239,Kavita Tyagi,50,9423114246,2026-01-05,2026-01-05 13:59:00,Paneer Roll,4,4,4.0,2
V05769,C0099,Pallavi Saini,30,9864598697,2026-01-05,2026-01-05 17:44:00,Soft Drinks,4,2,3.0,5
V05770,C0352,Yogesh Verma,49,9781305039,2026-01-05,2026-01-05 12:20:00,Momos,5,2,3.5,2
V05771,C0122,Deepak Saini,50,9130617650,2026-01-05,2026-01-05 14:00:00,Chocolate Shake,2,5,3.5,1
V05772,C0174,Pallavi Khan,45,9614312793,2026-01-05,2026-01-05 21:42:00,Chicken Roll,5,5,5.0,2
V05773,C0189,Komal Mehta,47,9026750311,2026-01-05,2026-01-05 18:08:00,French Fries,2,4,3.0,2
V05774,C0041,Pooja Bansal,64,9568516647,2026-01-05,2026-01-05 11:46:00,French Fries,3,4,3.5,1
V05775,C0033,Nikhil Mehta,44,9095303539,2026-01-05,2026-01-05 13:35:00,Pasta Alfredo,2,1,1.5,2
V05776,C0190,Meera Sharma,65,9424745603,2026-01-05,2026-01-05 18:08:00,Mixed Fruit Juice,4,5,4.5,1
V05777,C0073,Suresh Verma,27,9427171317,2026-01-05,2026-01-05 19:50:00,Chicken Burger,2,1,1.5,2
V05778,C0044,Pooja Chauhan,37,9005557503,2026-01-05,2026-01-05 13:35:00,Veg Kabab,5,4,4.5,1
V05779,C0245,Pooja Saini,57,9871352988,2026-01-05,2026-01-05 21:39:00,Veg Burger,3,4,3.5,3
V05780,C0277,Raj Tyagi,29,9003612759,2026-01-05,2026-01-05 12:16:00,Chicken Biryani,3,2,2.5,1
V05781,C0197,Shruti Varshney,17,9264450829,2026-01-05,2026-01-05 13:16:00,Pasta Alfredo,4,2,3.0,4
V05782,C0239,Kavita Tyagi,50,9423114246,2026-01-05,2026-01-05 17:36:00,Momos,3,2,2.5,2
V05783,C0070,Jatin Mittal,23,9337874174,2026-01-05,2026-01-05 17:02:00,Margherita Pizza,5,4,4.5,1
V05784,C0039,Harsh Mehta,63,9586638892,2026-01-05,2026-01-05 11:35:00,Paneer Roll,1,1,1.0,3
V05785,C0208,Karan Bansal,64,9463507598,2026-01-05,2026-01-05 12:18:00,Mixed Fruit Juice,1,3,2.0,4
V05786,C0154,Pallavi Mittal,45,9193168656,2026-01-05,2026-01-05 19:58:00,Momos,1,1,1.0,1
V05787,C0238,Kavita Yadav,20,9546254300,2026-01-05,2026-01-05 11:36:00,Paneer Roll,1,3,2.0,1
V05788,C0070,Jatin Mittal,23,9337874174,2026-01-05,2026-01-05 17:41:00,Margherita Pizza,1,2,1.5,4
V05789,C0078,Tanya Agarwal,38,9757824588,2026-01-05,2026-01-05 12:21:00,Chicken Burger,1,3,2.0,3
V05790,C0016,Anil Khan,22,9741615779,2026-01-05,2026-01-05 13:47:00,Momos,3,2,2.5,1
V05791,C0087,Karan Agarwal,52,9432300818,2026-01-05,2026-01-05 18:37:00,Cold Coffee,3,5,4.0,3
V05792,C0181,Rekha Saini,25,9320923735,2026-01-05,2026-01-05 18:00:00,Cold Coffee,1,2,1.5,2
V05793,C0143,Neha Singh,23,9954148868,2026-01-05,2026-01-05 21:39:00,Cold Coffee,4,4,4.0,1
V05794,C0193,Nikhil Agarwal,45,9340762986,2026-01-05,2026-01-05 19:43:00,Veg Kabab,3,5,4.0,3
V05795,C0155,Yogesh Mittal,61,9967239668,2026-01-05,2026-01-05 12:19:00,Margherita Pizza,2,2,2.0,1
V05796,C0055,Nitin Mehta,57,9859753836,2026-01-05,2026-01-05 21:36:00,Pepperoni Pizza,2,4,3.0,1
V05797,C0154,Pallavi Mittal,45,9193168656,2026-01-05,2026-01-05 19:56:00,Momos,1,1,1.0,2
V05798,C0122,Deepak Saini,50,9130617650,2026-01-05,2026-01-05 17:14:00,Chocolate Shake,2,2,2.0,2
V05799,C0341,Vikram Mehta,49,9854425109,2026-01-05,2026-01-05 19:33:00,Vegetable Chowmein,5,1,3.0,1
V05800,C0151,Vikram Verma,62,9433079156,2026-01-05,2026-01-05 12:46:00,French Fries,3,2,2.5,3
V05801,C0216,Hemant Bansal,41,9133551948,2026-01-05,2026-01-05 14:11:00,Cold Coffee,1,1,1.0,2
V05802,C0058,Kritika Khan,20,9860276843,2026-01-05,2026-01-05 19:10:00,Chicken Roll,2,4,3.0,1
V05803,C0249,Vikram Sharma,58,9722233980,2026-01-05,2026-01-05 19:57:00,Momos,4,5,4.5,2
V05804,C0133,Manish Agarwal,38,9707590328,2026-01-05,2026-01-05 21:30:00,Margherita Pizza,3,4,3.5,1
V05805,C0199,Sonam Chauhan,17,9632048145,2026-01-05,2026-01-05 11:04:00,Spring Rolls,4,5,4.5,2
V05806,C0033,Nikhil Mehta,44,9095303539,2026-01-05,2026-01-05 21:12:00,Pasta Alfredo,4,4,4.0,3
V05807,C0055,Nitin Mehta,57,9859753836,2026-01-05,2026-01-05 17:37:00,Pepperoni Pizza,5,5,5.0,1
V05808,C0222,Amit Singh,37,9883554031,2026-01-05,2026-01-05 12:23:00,Veg Burger,5,4,4.5,4
V05809,C0494,Suresh Tyagi,30,9794335171,2026-01-05,2026-01-05 18:37:00,Soft Drinks,3,2,2.5,1
V05810,C0111,Rekha Bansal,53,9022139920,2026-01-05,2026-01-05 12:05:00,Vegetable Chowmein,5,2,3.5,3
V05811,C0094,Simran Mittal,56,9017769058,2026-01-05,2026-01-05 11:08:00,Mixed Fruit Juice,1,5,3.0,3
V05812,C0134,Arjun Chauhan,64,9199139018,2026-01-05,2026-01-05 18:00:00,Chicken Burger,3,2,2.5,5
V05813,C0065,Anjali Patel,22,9102839329,2026-01-05,2026-01-05 14:45:00,Mixed Fruit Juice,1,3,2.0,2
V05814,C0092,Deepak Saini,19,9287007100,2026-01-05,2026-01-05 19:52:00,Vegetable Chowmein,3,3,3.0,1
