visit_id,customer_id,customer_name,age,phone,date,arrival_time,food_ordered,taste_rating,price_rating,avg_rating,how_many_with_him,Avg_Taste,Avg_Price,Cluster,Prev_Cluster,Cluster_Changed
V00671,C0207,Harsh Agarwal,60,9657181259,2025-12-26,2025-12-26 18:32:00,Mocktails,2,1,1.5,3,1.5,1.0,1,1.0,False
V01043,C0207,Harsh Agarwal,60,9657181259,2025-12-27,2025-12-27 14:26:00,Mocktails,3,5,4.0,1,2.5,3.5,0,1.0,True
V01052,C0207,Harsh Agarwal,60,9657181259,2025-12-27,2025-12-27 20:08:00,Mocktails,2,2,2.0,1,2.5,3.5,0,0.0,False
V02024,C0207,Harsh Agarwal,60,9657181259,2025-12-29,2025-12-29 21:15:00,Mocktails,1,1,1.0,1,3.0,2.0,1,0.0,True
V02149,C0207,Harsh Agarwal,60,9657181259,2025-12-29,2025-12-29 12:12:00,Pasta Alfredo,5,3,4.0,1,3.0,2.0,1,1.0,False
V02632,C0207,Harsh Agarwal,60,9657181259,2025-12-30,2025-12-30 14:58:00,Pasta Alfredo,1,1,1.0,2,2.5,1.0,1,1.0,False
V02697,C0207,Harsh Agarwal,60,9657181259,2025-12-30,2025-12-30 11:21:00,Pasta Alfredo,4,1,2.5,2,2.5,1.0,1,1.0,False
V03039,C0207,Harsh Agarwal,60,9657181259,2025-12-31,2025-12-31 18:35:00,Pasta Alfredo,5,1,3.0,3,2.3333333333333335,3.6666666666666665,6,1.0,True
V03120,C0207,Harsh Agarwal,60,9657181259,2025-12-31,2025-12-31 19:50:00,Pasta Alfredo,1,5,3.0,2,2.3333333333333335,3.6666666666666665,6,6.0,False
V03324,C0207,Harsh Agarwal,60,9657181259,2025-12-31,2025-12-31 13:32:00,Pasta Alfredo,1,5,3.0,1,2.3333333333333335,3.6666666666666665,6,6.0,False
V03909,C0207,Harsh Agarwal,60,9657181259,2026-01-01,2026-01-01 17:27:00,Pasta Alfredo,1,5,3.0,2,1.5,3.5,6,6.0,False
V03945,C0207,Harsh Agarwal,60,9657181259,2026-01-01,2026-01-01 21:23:00,Pasta Alfredo,2,2,2.0,4,1.5,3.5,6,6.0,False
V04102,C0207,Harsh Agarwal,60,9657181259,2026-01-02,2026-01-02 19:43:00,Pasta Alfredo,4,1,2.5,1,4.5,1.0,3,6.0,True
V04245,C0207,Harsh Agarwal,60,9657181259,2026-01-02,2026-01-02 19:57:00,Pasta Alfredo,5,1,3.0,2,4.5,1.0,3,3.0,False
V04683,C0207,Harsh Agarwal,60,9657181259,2026-01-03,2026-01-03 19:18:00,Pasta Alfredo,4,3,3.5,2,2.6666666666666665,3.0,0,3.0,True
V04925,C0207,Harsh Agarwal,60,9657181259,2026-01-03,2026-01-03 21:11:00,Pasta Alfredo,1,5,3.0,2,2.6666666666666665,3.0,0,0.0,False
V04960,C0207,Harsh Agarwal,60,9657181259,2026-01-03,2026-01-03 14:07:00,Pasta Alfredo,3,1,2.0,2,2.6666666666666665,3.0,0,0.0,False
V05040,C0207,Harsh Agarwal,60,9657181259,2026-01-04,2026-01-04 11:34:00,Pasta Alfredo,2,2,2.0,3,2.0,2.0,1,0.0,True
V05881,C0207,Harsh Agarwal,60,9657181259,2026-01-05,2026-01-05 12:43:00,Pasta Alfredo,2,5,3.5,4,2.0,5.0,5,1.0,True
V06095,C0207,Harsh Agarwal,60,9657181259,2026-01-06,2026-01-06 11:41:00,Pasta Alfredo,2,5,3.5,1,2.3333333333333335,5.0,5,5.0,False
V06173,C0207,Harsh Agarwal,60,9657181259,2026-01-06,2026-01-06 18:02:00,Pasta Alfredo,3,5,4.0,2,2.3333333333333335,5.0,5,5.0,False
V06274,C0207,Harsh Agarwal,60,9657181259,2026-01-06,2026-01-06 14:27:00,Pepperoni Pizza,2,5,3.5,1,2.3333333333333335,5.0,5,5.0,False
V06681,C0207,Harsh Agarwal,60,9657181259,2026-01-07,2026-01-07 13:51:00,Pasta Alfredo,3,4,3.5,1,3.0,4.0,0,5.0,True
V07075,C0207,Harsh Agarwal,60,9657181259,2026-01-08,2026-01-08 13:24:00,Pasta Alfredo,2,5,3.5,2,2.6666666666666665,2.6666666666666665,0,0.0,False
V07376,C0207,Harsh Agarwal,60,9657181259,2026-01-08,2026-01-08 13:35:00,Pasta Alfredo,2,2,2.0,3,2.6666666666666665,2.6666666666666665,0,0.0,False
V07469,C0207,Harsh Agarwal,60,9657181259,2026-01-08,2026-01-08 12:08:00,Pasta Alfredo,4,1,2.5,2,2.6666666666666665,2.6666666666666665,0,0.0,False
V00998,C0208,Karan Bansal,64,9463507598,2025-12-26,2025-12-26 18:14:00,Caesar Salad,2,3,2.5,1,2.0,3.0,6,,True
V01315,C0208,Karan Bansal,64,9463507598,2025-12-27,2025-12-27 19:32:00,Caesar Salad,1,1,1.0,2,1.0,1.0,1,6.0,True
V02257,C0208,Karan Bansal,64,9463507598,2025-12-29,2025-12-29 14:58:00,Caesar Salad,5,1,3.0,3,3.0,2.5,0,1.0,True
V02380,C0208,Karan Bansal,64,9463507598,2025-12-29,2025-12-29 20:25:00,Mixed Fruit Juice,1,4,2.5,1,3.0,2.5,0,0.0,False
V03255,C0208,Karan Bansal,64,9463507598,2025-12-31,2025-12-31 12:14:00,Mixed Fruit Juice,2,3,2.5,2,2.5,3.5,0,0.0,False
V03359,C0208,Karan Bansal,64,9463507598,2025-12-31,2025-12-31 11:11:00,Mixed Fruit Juice,3,4,3.5,3,2.5,3.5,0,0.0,False
V04071,C0208,Karan Bansal,64,9463507598,2026-01-02,2026-01-02 14:31:00,Mixed Fruit Juice,4,2,3.0,2,2.3333333333333335,3.6666666666666665,6,0.0,True
V04120,C0208,Karan Bansal,64,9463507598,2026-01-02,2026-01-02 19:19:00,Mixed Fruit Juice,1,5,3.0,1,2.3333333333333335,3.6666666666666665,6,6.0,False
V04266,C0208,Karan Bansal,64,9463507598,2026-01-02,2026-01-02 19:12:00,Mixed Fruit Juice,2,4,3.0,3,2.3333333333333335,3.6666666666666665,6,6.0,False
V04923,C0208,Karan Bansal,64,9463507598,2026-01-03,2026-01-03 19:43:00,Mixed Fruit Juice,3,1,2.0,1,3.0,1.0,3,6.0,True
V05008,C0208,Karan Bansal,64,9463507598,2026-01-04,2026-01-04 21:49:00,Mixed Fruit Juice,3,3,3.0,3,2.3333333333333335,2.6666666666666665,1,3.0,True
V05146,C0208,Karan Bansal,64,9463507598,2026-01-04,2026-01-04 20:02:00,Mixed Fruit Juice,3,1,2.0,2,2.3333333333333335,2.6666666666666665,1,1.0,False
V05306,C0208,Karan Bansal,64,9463507598,2026-01-04,2026-01-04 21:15:00,Mixed Fruit Juice,1,4,2.5,1,2.3333333333333335,2.6666666666666665,1,1.0,False
V05785,C0208,Karan Bansal,64,9463507598,2026-01-05,2026-01-05 12:18:00,Mixed Fruit Juice,1,3,2.0,4,1.0,3.0,6,1.0,True
V07438,C0208,Karan Bansal,64,9463507598,2026-01-08,2026-01-08 12:42:00,Mixed Fruit Juice,3,4,3.5,1,3.0,4.0,0,6.0,True
V07532,C0208,Karan Bansal,64,9463507598,2026-01-09,2026-01-09 19:40:00,Mixed Fruit Juice,3,5,4.0,2,3.0,5.0,5,0.0,True
V00020,C0209,Sunny Mehta,51,9848897754,2025-12-25,2025-12-25 11:18:00,Veg Burger,5,2,3.5,2,3.5,2.5,4,,True
V00430,C0209,Sunny Mehta,51,9848897754,2025-12-25,2025-12-25 13:36:00,Pepperoni Pizza,2,3,2.5,3,3.5,2.5,4,4.0,False
V01507,C0209,Sunny Mehta,51,9848897754,2025-12-28,2025-12-28 12:55:00,Pepperoni Pizza,4,3,3.5,2,3.6,4.2,2,4.0,True
V01696,C0209,Sunny Mehta,51,9848897754,2025-12-28,2025-12-28 21:51:00,Pepperoni Pizza,4,5,4.5,2,3.6,4.2,2,2.0,False
V01815,C0209,Sunny Mehta,51,9848897754,2025-12-28,2025-12-28 19:45:00,Pepperoni Pizza,1,3,2.0,4,3.6,4.2,2,2.0,False
V01822,C0209,Sunny Mehta,51,9848897754,2025-12-28,2025-12-28 19:51:00,Pepperoni Pizza,5,5,5.0,2,3.6,4.2,2,2.0,False
V01891,C0209,Sunny Mehta,51,9848897754,2025-12-28,2025-12-28 13:39:00,Veg Burger,4,5,4.5,2,3.6,4.2,2,2.0,False
V02028,C0209,Sunny Mehta,51,9848897754,2025-12-29,2025-12-29 17:48:00,Veg Burger,1,1,1.0,1,1.6666666666666667,1.6666666666666667,1,2.0,True
V02032,C0209,Sunny Mehta,51,9848897754,2025-12-29,2025-12-29 20:47:00,Veg Burger,3,3,3.0,1,1.6666666666666667,1.6666666666666667,1,1.0,False
V02369,C0209,Sunny Mehta,51,9848897754,2025-12-29,2025-12-29 13:03:00,Veg Kabab,1,1,1.0,5,1.6666666666666667,1.6666666666666667,1,1.0,False
V03055,C0209,Sunny Mehta,51,9848897754,2025-12-31,2025-12-31 14:23:00,Veg Burger,4,1,2.5,1,2.3333333333333335,3.3333333333333335,6,1.0,True
V03280,C0209,Sunny Mehta,51,9848897754,2025-12-31,2025-12-31 19:14:00,Veg Burger,2,4,3.0,3,2.3333333333333335,3.3333333333333335,6,6.0,False
V03348,C0209,Sunny Mehta,51,9848897754,2025-12-31,2025-12-31 12:35:00,Margherita Pizza,1,5,3.0,2,2.3333333333333335,3.3333333333333335,6,6.0,False
V04077,C0209,Sunny Mehta,51,9848897754,2026-01-02,2026-01-02 19:34:00,Veg Burger,5,1,3.0,2,3.0,2.0,1,6.0,True
V04312,C0209,Sunny Mehta,51,9848897754,2026-01-02,2026-01-02 20:57:00,Veg Burger,1,3,2.0,1,3.0,2.0,1,1.0,False
V04996,C0209,Sunny Mehta,51,9848897754,2026-01-03,2026-01-03 19:23:00,Veg Burger,5,3,4.0,1,5.0,3.0,4,1.0,True
V05027,C0209,Sunny Mehta,51,9848897754,2026-01-04,2026-01-04 20:41:00,Veg Burger,4,5,4.5,2,4.333333333333333,3.6666666666666665,2,4.0,True
V05356,C0209,Sunny Mehta,51,9848897754,2026-01-04,2026-01-04 12:43:00,Caesar Salad,5,4,4.5,1,4.333333333333333,3.6666666666666665,2,2.0,False
V05383,C0209,Sunny Mehta,51,9848897754,2026-01-04,2026-01-04 17:01:00,Veg Burger,4,2,3.0,1,4.333333333333333,3.6666666666666665,2,2.0,False
V06590,C0209,Sunny Mehta,51,9848897754,2026-01-07,2026-01-07 12:26:00,Veg Burger,1,1,1.0,1,1.0,1.0,1,2.0,True
V07167,C0209,Sunny Mehta,51,9848897754,2026-01-08,2026-01-08 21:42:00,Veg Burger,3,1,2.0,3,3.5,1.0,3,1.0,True
V07299,C0209,Sunny Mehta,51,9848897754,2026-01-08,2026-01-08 17:19:00,Veg Burger,4,1,2.5,1,3.5,1.0,3,3.0,False
V07644,C0209,Sunny Mehta,51,9848897754,2026-01-09,2026-01-09 20:53:00,Veg Burger,5,2,3.5,2,5.0,2.0,3,3.0,False
V07769,C0209,Sunny Mehta,51,9848897754,2026-01-09,2026-01-09 18:52:00,Veg Burger,5,2,3.5,2,5.0,2.0,3,3.0,False
V00359,C0210,Rohan Mittal,52,9847794293,2025-12-25,2025-12-25 11:33:00,Vegetable Chowmein,4,5,4.5,2,4.0,4.0,2,,True
V00384,C0210,Rohan Mittal,52,9847794293,2025-12-25,2025-12-25 18:22:00,Vegetable Chowmein,4,3,3.5,1,4.0,4.0,2,2.0,False
V00826,C0210,Rohan Mittal,52,9847794293,2025-12-26,2025-12-26 18:12:00,Vegetable Chowmein,4,1,2.5,2,4.0,1.5,3,2.0,True
V00857,C0210,Rohan Mittal,52,9847794293,2025-12-26,2025-12-26 11:37:00,Vegetable Chowmein,4,2,3.0,1,4.0,1.5,3,3.0,False
V01713,C0210,Rohan Mittal,52,9847794293,2025-12-28,2025-12-28 17:06:00,Vegetable Chowmein,2,5,3.5,1,2.0,5.0,5,3.0,True
V02030,C0210,Rohan Mittal,52,9847794293,2025-12-29,2025-12-29 20:29:00,Vegetable Chowmein,5,1,3.0,4,4.0,2.75,4,5.0,True
V02143,C0210,Rohan Mittal,52,9847794293,2025-12-29,2025-12-29 14:24:00,Momos,5,5,5.0,4,4.0,2.75,4,4.0,False
V02155,C0210,Rohan Mittal,52,9847794293,2025-12-29,2025-12-29 12:22:00,Vegetable Chowmein,1,3,2.0,2,4.0,2.75,4,4.0,False
V02440,C0210,Rohan Mittal,52,9847794293,2025-12-29,2025-12-29 19:33:00,Vegetable Chowmein,5,2,3.5,1,4.0,2.75,4,4.0,False
V02657,C0210,Rohan Mittal,52,9847794293,2025-12-30,2025-12-30 14:00:00,Vegetable Chowmein,1,3,2.0,2,1.0,3.0,6,4.0,True
V03199,C0210,Rohan Mittal,52,9847794293,2025-12-31,2025-12-31 21:55:00,Vegetable Chowmein,2,1,1.5,1,1.5,2.5,1,6.0,True
V03349,C0210,Rohan Mittal,52,9847794293,2025-12-31,2025-12-31 20:40:00,Vegetable Chowmein,1,4,2.5,2,1.5,2.5,1,1.0,False
V04379,C0210,Rohan Mittal,52,9847794293,2026-01-02,2026-01-02 13:17:00,Vegetable Chowmein,5,4,4.5,2,5.0,3.5,4,1.0,True
V04445,C0210,Rohan Mittal,52,9847794293,2026-01-02,2026-01-02 13:40:00,Vegetable Chowmein,5,3,4.0,2,5.0,3.5,4,4.0,False
V04765,C0210,Rohan Mittal,52,9847794293,2026-01-03,2026-01-03 12:04:00,Vegetable Chowmein,1,2,1.5,1,1.0,2.0,1,4.0,True
V05062,C0210,Rohan Mittal,52,9847794293,2026-01-04,2026-01-04 19:12:00,Vegetable Chowmein,3,2,2.5,3,2.0,1.5,1,1.0,False
V05382,C0210,Rohan Mittal,52,9847794293,2026-01-04,2026-01-04 14:03:00,Vegetable Chowmein,1,1,1.0,1,2.0,1.5,1,1.0,False
V05573,C0210,Rohan Mittal,52,9847794293,2026-01-05,2026-01-05 12:57:00,Vegetable Chowmein,5,5,5.0,1,4.5,3.5,4,1.0,True
V05734,C0210,Rohan Mittal,52,9847794293,2026-01-05,2026-01-05 18:48:00,Vegetable Chowmein,4,2,3.0,1,4.5,3.5,4,4.0,False
V06221,C0210,Rohan Mittal,52,9847794293,2026-01-06,2026-01-06 13:31:00,Vegetable Chowmein,5,4,4.5,2,5.0,2.3333333333333335,4,4.0,False
V06225,C0210,Rohan Mittal,52,9847794293,2026-01-06,2026-01-06 13:12:00,Vegetable Chowmein,5,2,3.5,5,5.0,2.3333333333333335,4,4.0,False
V06240,C0210,Rohan Mittal,52,9847794293,2026-01-06,2026-01-06 20:36:00,Vegetable Chowmein,5,1,3.0,2,5.0,2.3333333333333335,4,4.0,False
V07124,C0210,Rohan Mittal,52,9847794293,2026-01-08,2026-01-08 20:28:00,Vegetable Chowmein,3,2,2.5,1,2.5,3.5,0,4.0,True
V07166,C0210,Rohan Mittal,52,9847794293,2026-01-08,2026-01-08 18:17:00,Vegetable Chowmein,2,3,2.5,2,2.5,3.5,0,0.0,False
V07203,C0210,Rohan Mittal,52,9847794293,2026-01-08,2026-01-08 20:40:00,Vegetable Chowmein,1,4,2.5,1,2.5,3.5,0,0.0,False
V07415,C0210,Rohan Mittal,52,9847794293,2026-01-08,2026-01-08 20:59:00,Vegetable Chowmein,4,5,4.5,2,2.5,3.5,0,0.0,False
V07794,C0210,Rohan Mittal,52,9847794293,2026-01-09,2026-01-09 21:39:00,Vegetable Chowmein,1,5,3.0,1,1.0,5.0,5,0.0,True
V00799,C0211,Komal Bansal,63,9324410796,2025-12-26,2025-12-26 17:13:00,Spring Rolls,2,4,3.0,4,2.0,4.0,6,,True
V01224,C0211,Komal Bansal,63,9324410796,2025-12-27,2025-12-27 11:35:00,Momos,5,3,4.0,2,3.75,2.25,3,6.0,True
V01270,C0211,Komal Bansal,63,9324410796,2025-12-27,2025-12-27 14:04:00,Spring Rolls,4,1,2.5,2,3.75,2.25,3,3.0,False
V01285,C0211,Komal Bansal,63,9324410796,2025-12-27,2025-12-27 20:56:00,Spring Rolls,3,3,3.0,1,3.75,2.25,3,3.0,False
V01478,C0211,Komal Bansal,63,9324410796,2025-12-27,2025-12-27 21:09:00,Spring Rolls,3,2,2.5,1,3.75,2.25,3,3.0,False
V02052,C0211,Komal Bansal,63,9324410796,2025-12-29,2025-12-29 12:31:00,Spring Rolls,1,4,2.5,2,1.5,3.5,6,3.0,True
V02134,C0211,Komal Bansal,63,9324410796,2025-12-29,2025-12-29 18:38:00,Spring Rolls,2,3,2.5,4,1.5,3.5,6,6.0,False
V02504,C0211,Komal Bansal,63,9324410796,2025-12-30,2025-12-30 14:59:00,Spring Rolls,3,4,3.5,2,3.5,3.5,0,6.0,True
V02715,C0211,Komal Bansal,63,9324410796,2025-12-30,2025-12-30 11:12:00,Spring Rolls,4,3,3.5,1,3.5,3.5,0,0.0,False
V03140,C0211,Komal Bansal,63,9324410796,2025-12-31,2025-12-31 12:39:00,Spring Rolls,1,3,2.0,3,1.0,3.0,6,0.0,True
V03768,C0211,Komal Bansal,63,9324410796,2026-01-01,2026-01-01 14:08:00,Spring Rolls,4,5,4.5,1,4.5,4.0,2,6.0,True
V03786,C0211,Komal Bansal,63,9324410796,2026-01-01,2026-01-01 21:06:00,Spring Rolls,5,3,4.0,2,4.5,4.0,2,2.0,False
V04117,C0211,Komal Bansal,63,9324410796,2026-01-02,2026-01-02 18:34:00,Spring Rolls,3,4,3.5,4,2.6666666666666665,4.666666666666667,5,2.0,True
V04232,C0211,Komal Bansal,63,9324410796,2026-01-02,2026-01-02 19:31:00,Spring Rolls,3,5,4.0,1,2.6666666666666665,4.666666666666667,5,5.0,False
V04443,C0211,Komal Bansal,63,9324410796,2026-01-02,2026-01-02 21:17:00,Spring Rolls,2,5,3.5,1,2.6666666666666665,4.666666666666667,5,5.0,False
V04701,C0211,Komal Bansal,63,9324410796,2026-01-03,2026-01-03 21:16:00,Spring Rolls,2,4,3.0,2,2.0,4.0,6,5.0,True
V05413,C0211,Komal Bansal,63,9324410796,2026-01-04,2026-01-04 17:19:00,Spring Rolls,5,5,5.0,1,5.0,5.0,2,6.0,True
V05851,C0211,Komal Bansal,63,9324410796,2026-01-05,2026-01-05 18:14:00,Spring Rolls,1,1,1.0,3,1.0,1.0,1,2.0,True
V06563,C0211,Komal Bansal,63,9324410796,2026-01-07,2026-01-07 14:57:00,Spring Rolls,3,5,4.0,4,3.0,5.0,5,1.0,True
V07053,C0211,Komal Bansal,63,9324410796,2026-01-08,2026-01-08 19:23:00,Spring Rolls,3,4,3.5,2,4.0,4.5,2,5.0,True
V07493,C0211,Komal Bansal,63,9324410796,2026-01-08,2026-01-08 13:43:00,Spring Rolls,5,5,5.0,2,4.0,4.5,2,2.0,False
V07795,C0211,Komal Bansal,63,9324410796,2026-01-09,2026-01-09 17:17:00,Spring Rolls,1,1,1.0,1,2.5,1.0,1,2.0,True
V07905,C0211,Komal Bansal,63,9324410796,2026-01-09,2026-01-09 21:55:00,Spring Rolls,4,1,2.5,2,2.5,1.0,1,1.0,False
V00260,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:59:00,Chicken Roll,4,2,3.0,2,4.0,3.0,4,,True
V00298,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:20:00,Chicken Roll,4,5,4.5,4,4.0,3.0,4,4.0,False
V00448,C0212,Alisha Tyagi,40,9412331117,2025-12-25,2025-12-25 12:15:00,Chicken Roll,4,2,3.0,1,4.0,3.0,4,4.0,False
V00540,C0212,Alisha Tyagi,40,9412331117,2025-12-26,2025-12-26 11:02:00,Chicken Roll,3,1,2.0,1,3.0,1.0,3,4.0,True
V01067,C0212,Alisha Tyagi,40,9412331117,2025-12-27,2025-12-27 18:06:00,Chicken Roll,2,1,1.5,1,2.6666666666666665,1.6666666666666667,1,3.0,True
V01124,C0212,Alisha Tyagi,40,9412331117,2025-12-27,2025-12-27 18:06:00,Chicken Roll,2,3,2.5,3,2.6666666666666665,1.6666666666666667,1,1.0,False
V01450,C0212,Alisha Tyagi,40,9412331117,2025-12-27,2025-12-27 14:03:00,Chicken Roll,4,1,2.5,2,2.6666666666666665,1.6666666666666667,1,1.0,False
V01781,C0212,Alisha Tyagi,40,9412331117,2025-12-28,2025-12-28 17:35:00,Chicken Roll,1,1,1.0,1,3.3333333333333335,3.3333333333333335,0,1.0,True
V01804,C0212,Alisha Tyagi,40,9412331117,2025-12-28,2025-12-28 20:31:00,Chicken Roll,4,5,4.5,3,3.3333333333333335,3.3333333333333335,0,0.0,False
V01909,C0212,Alisha Tyagi,40,9412331117,2025-12-28,2025-12-28 13:28:00,Chicken Roll,5,4,4.5,1,3.3333333333333335,3.3333333333333335,0,0.0,False
V02047,C0212,Alisha Tyagi,40,9412331117,2025-12-29,2025-12-29 11:11:00,Chicken Roll,2,4,3.0,2,2.4,3.6,0,0.0,False
V02178,C0212,Alisha Tyagi,40,9412331117,2025-12-29,2025-12-29 20:43:00,Chicken Roll,2,4,3.0,1,2.4,3.6,0,0.0,False
V02185,C0212,Alisha Tyagi,40,9412331117,2025-12-29,2025-12-29 17:08:00,Chicken Roll,1,3,2.0,4,2.4,3.6,0,0.0,False
V02290,C0212,Alisha Tyagi,40,9412331117,2025-12-29,2025-12-29 20:07:00,Chicken Roll,4,4,4.0,2,2.4,3.6,0,0.0,False
V02322,C0212,Alisha Tyagi,40,9412331117,2025-12-29,2025-12-29 21:59:00,Chicken Roll,3,3,3.0,1,2.4,3.6,0,0.0,False
V03293,C0212,Alisha Tyagi,40,9412331117,2025-12-31,2025-12-31 17:56:00,Chicken Roll,5,1,3.0,3,5.0,1.0,3,0.0,True
V03577,C0212,Alisha Tyagi,40,9412331117,2026-01-01,2026-01-01 20:28:00,Chicken Roll,3,5,4.0,1,4.2,4.0,2,3.0,True
V03737,C0212,Alisha Tyagi,40,9412331117,2026-01-01,2026-01-01 20:02:00,Chicken Roll,5,5,5.0,3,4.2,4.0,2,2.0,False
V03750,C0212,Alisha Tyagi,40,9412331117,2026-01-01,2026-01-01 13:24:00,Chicken Roll,5,5,5.0,5,4.2,4.0,2,2.0,False
V03803,C0212,Alisha Tyagi,40,9412331117,2026-01-01,2026-01-01 11:27:00,Chicken Roll,5,4,4.5,2,4.2,4.0,2,2.0,False
V03941,C0212,Alisha Tyagi,40,9412331117,2026-01-01,2026-01-01 14:23:00,Chicken Roll,3,1,2.0,2,4.2,4.0,2,2.0,False
V04009,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 13:40:00,Soft Drinks,2,5,3.5,4,3.0,3.4285714285714284,0,2.0,True
V04136,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 18:38:00,Chicken Roll,2,5,3.5,3,3.0,3.4285714285714284,0,0.0,False
V04223,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 20:23:00,Chicken Roll,1,2,1.5,1,3.0,3.4285714285714284,0,0.0,False
V04289,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 20:52:00,Chicken Roll,2,3,2.5,2,3.0,3.4285714285714284,0,0.0,False
V04406,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 19:13:00,Chicken Roll,4,5,4.5,3,3.0,3.4285714285714284,0,0.0,False
V04452,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 18:31:00,Chicken Roll,5,3,4.0,5,3.0,3.4285714285714284,0,0.0,False
V04484,C0212,Alisha Tyagi,40,9412331117,2026-01-02,2026-01-02 20:19:00,Chicken Roll,5,1,3.0,2,3.0,3.4285714285714284,0,0.0,False
V04708,C0212,Alisha Tyagi,40,9412331117,2026-01-03,2026-01-03 13:33:00,Chicken Roll,3,3,3.0,2,3.5,4.0,2,0.0,True
V04876,C0212,Alisha Tyagi,40,9412331117,2026-01-03,2026-01-03 21:24:00,Chicken Roll,4,5,4.5,1,3.5,4.0,2,2.0,False
V05029,C0212,Alisha Tyagi,40,9412331117,2026-01-04,2026-01-04 20:38:00,Chicken Roll,3,2,2.5,1,2.5,1.5,1,2.0,True
V05327,C0212,Alisha Tyagi,40,9412331117,2026-01-04,2026-01-04 17:14:00,Chicken Biryani,2,1,1.5,1,2.5,1.5,1,1.0,False
V05617,C0212,Alisha Tyagi,40,9412331117,2026-01-05,2026-01-05 20:51:00,Chicken Roll,2,3,2.5,1,3.0,3.0,0,1.0,True
V05992,C0212,Alisha Tyagi,40,9412331117,2026-01-05,2026-01-05 20:23:00,Chicken Roll,4,3,3.5,2,3.0,3.0,0,0.0,False
V06119,C0212,Alisha Tyagi,40,9412331117,2026-01-06,2026-01-06 17:11:00,Chicken Roll,4,3,3.5,2,4.0,3.0,4,0.0,True
V06506,C0212,Alisha Tyagi,40,9412331117,2026-01-07,2026-01-07 11:09:00,Chicken Roll,4,2,3.0,2,4.5,3.5,4,4.0,False
V06980,C0212,Alisha Tyagi,40,9412331117,2026-01-07,2026-01-07 14:57:00,Chicken Roll,5,5,5.0,3,4.5,3.5,4,4.0,False
V07096,C0212,Alisha Tyagi,40,9412331117,2026-01-08,2026-01-08 13:53:00,Chicken Roll,1,3,2.0,1,1.6666666666666667,2.3333333333333335,1,4.0,True
V07134,C0212,Alisha Tyagi,40,9412331117,2026-01-08,2026-01-08 19:20:00,Chicken Roll,2,2,2.0,4,1.6666666666666667,2.3333333333333335,1,1.0,False
V07263,C0212,Alisha Tyagi,40,9412331117,2026-01-08,2026-01-08 20:44:00,Chicken Roll,2,2,2.0,1,1.6666666666666667,2.3333333333333335,1,1.0,False
V07567,C0212,Alisha Tyagi,40,9412331117,2026-01-09,2026-01-09 11:01:00,Chicken Roll,4,4,4.0,1,4.666666666666667,4.333333333333333,2,1.0,True
V07722,C0212,Alisha Tyagi,40,9412331117,2026-01-09,2026-01-09 19:48:00,Chicken Roll,5,4,4.5,2,4.666666666666667,4.333333333333333,2,2.0,False
V07977,C0212,Alisha Tyagi,40,9412331117,2026-01-09,2026-01-09 13:33:00,Chicken Roll,5,5,5.0,2,4.666666666666667,4.333333333333333,2,2.0,False
V00061,C0213,Rohan Singh,64,9400849038,2025-12-25,2025-12-25 19:05:00,Caesar Salad,2,5,3.5,4,2.0,3.0,6,,True
V00118,C0213,Rohan Singh,64,9400849038,2025-12-25,2025-12-25 14:46:00,Pepperoni Pizza,1,2,1.5,2,2.0,3.0,6,6.0,False
V00375,C0213,Rohan Singh,64,9400849038,2025-12-25,2025-12-25 14:20:00,Pepperoni Pizza,3,2,2.5,2,2.0,3.0,6,6.0,False
V00543,C0213,Rohan Singh,64,9400849038,2025-12-26,2025-12-26 17:25:00,Pepperoni Pizza,2,4,3.0,3,2.0,4.0,6,6.0,False
V01557,C0213,Rohan Singh,64,9400849038,2025-12-28,2025-12-28 17:48:00,Pepperoni Pizza,2,1,1.5,3,2.6666666666666665,2.6666666666666665,0,6.0,True
V01669,C0213,Rohan Singh,64,9400849038,2025-12-28,2025-12-28 18:02:00,Pepperoni Pizza,4,2,3.0,4,2.6666666666666665,2.6666666666666665,0,0.0,False
V01673,C0213,Rohan Singh,64,9400849038,2025-12-28,2025-12-28 13:38:00,Pepperoni Pizza,2,5,3.5,1,2.6666666666666665,2.6666666666666665,0,0.0,False
V02268,C0213,Rohan Singh,64,9400849038,2025-12-29,2025-12-29 12:30:00,Pepperoni Pizza,2,1,1.5,1,2.0,1.0,1,0.0,True
V02860,C0213,Rohan Singh,64,9400849038,2025-12-30,2025-12-30 18:53:00,Pasta Alfredo,5,3,4.0,4,5.0,3.0,4,1.0,True
V03046,C0213,Rohan Singh,64,9400849038,2025-12-31,2025-12-31 20:09:00,Pepperoni Pizza,1,2,1.5,2,1.0,2.0,1,4.0,True
